version,tstamp,name,mean,stddev,median,user,system,min,max,recs_per_sec
5.0.3,2025-05-22-15,sample_25pct_index,1.3018339163333332,0.0017613471676808797,1.301785791,0.40472199999999997,0.901897,1.300097125,1.303618833,768049
5.0.3,2025-05-22-15,sample_25pct_seeded_index,1.3060937223333333,0.002202049927691564,1.30563525,0.40534833333333326,0.9052086666666667,1.304157,1.308488917,765697
5.0.3,2025-05-22-15,sample_bernoulli,0.619473903,0.0006527431719964968,0.6194048750000001,0.57342,0.04337233333333334,0.618858417,0.6201584170000001,1615509
5.0.3,2025-05-22-15,schema,8.423418666666667,0.008628016712801874,8.424436,13.686628333333331,0.3813613333333333,8.414327084,8.431492916,118723
5.0.3,2025-05-22-15,schema_index,0.10544470833333335,0.0024249420293529344,0.106384667,0.9678206666666668,0.05906366666666666,0.1026905,0.107258958,9523810
5.0.3,2025-05-22-15,search,0.584165361,0.0007920315086617256,0.58410775,0.5383646666666666,0.04311266666666667,0.5834037080000001,0.584984625,1712329
5.0.3,2025-05-22-15,search_file,1.042127139,0.0013500146100102587,1.042201458,0.9943923333333333,0.04502066666666666,1.0407415,1.043438459,959693
5.0.3,2025-05-22-15,search_file_case_sensitive,0.9726815833333333,0.0005692268102069052,0.9726973750000001,0.9249269999999999,0.04508,0.972104625,0.97324275,1027749
5.0.3,2025-05-22-15,search_file_case_sensitive_unicode,0.9741145143333334,0.0018206440603013132,0.9749687090000001,0.9250833333333333,0.046169999999999996,0.972023834,0.9753510000000001,1026694
5.0.3,2025-05-22-15,search_file_flag,1.2164948746666666,0.0013480315089512025,1.216305916,1.1676543333333331,0.046142333333333334,1.215251292,1.217927416,822368
5.0.3,2025-05-22-15,search_file_flag_matchonly,0.8175393333333334,0.0011883916821580267,0.817346875,0.7707350000000001,0.0441,0.8164589170000001,0.8188122080000001,1222494
5.0.3,2025-05-22-15,search_file_literal,0.9283635003333334,0.00039295026033501845,0.9283131250000001,0.8795976666666667,0.045976666666666666,0.927998167,0.9287792090000001,1077586
5.0.3,2025-05-22-15,search_file_unicode,1.0635614996666667,0.002764679106600419,1.065033791,1.0156323333333332,0.045255,1.06037225,1.065278458,939850
5.0.3,2025-05-22-15,search_unicode,0.5843614306666667,0.0005452874373175458,0.584548417,0.538466,0.043206,0.58374725,0.5847886250000001,1712329
5.0.3,2025-05-22-15,searchset,1.6313473610000002,0.002938928993866787,1.632161291,1.5464153333333333,0.08458099999999998,1.62808725,1.633793542,613121
5.0.3,2025-05-22-15,searchset_ignorecase,1.8476723470000003,0.001294844630149456,1.84747075,1.7556526666666665,0.09206233333333332,1.846490125,1.849056166,541126
